Order Date,City,Category,Sales
2017-08-05,Indianapolis,Technology,79.78
2017-08-05,Richmond,Office Supplies,13.76
2017-08-06,Cedar Hill,Office Supplies,115.296
2017-08-06,Concord,Office Supplies,252.51999999999998
2017-08-06,Concord,Technology,824.95
2017-08-06,Lafayette,Furniture,161.14000000000001
2017-08-06,New York City,Office Supplies,70.12
2017-08-07,Dallas,Office Supplies,118.16
2017-08-07,Dallas,Technology,119.448
2017-08-07,Jacksonville,Technology,79.992
2017-08-07,Long Beach,Office Supplies,116.47999999999999
2017-08-07,Moorhead,Technology,63.96
2017-08-07,San Diego,Office Supplies,13.76
2017-08-07,San Diego,Technology,159.96
2017-08-07,San Jose,Office Supplies,244.55
2017-08-07,Westminster,Furniture,258.93399999999997
2017-08-07,Westminster,Office Supplies,1540.74
2017-08-07,Westminster,Technology,763.64
2017-08-10,Columbus,Furniture,121.3
2017-08-10,Columbus,Office Supplies,70.08
2017-08-10,Columbus,Technology,1454.49
2017-08-10,Richmond,Office Supplies,177.2
2017-08-11,Bedford,Office Supplies,51.712
2017-08-11,Bedford,Technology,153.584
2017-08-11,Lake Charles,Office Supplies,477.51
2017-08-11,New York City,Office Supplies,25.92
2017-08-12,Columbia,Furniture,1779.9
2017-08-12,Columbia,Office Supplies,237.42000000000002
2017-08-12,Lake Forest,Furniture,54.92
2017-08-12,Lake Forest,Office Supplies,542.94
2017-08-12,Orlando,Office Supplies,20.736
2017-08-12,Seattle,Office Supplies,339.604
2017-08-12,Seattle,Technology,717.564
2017-08-13,Memphis,Furniture,455.632
2017-08-13,Memphis,Office Supplies,1925.71
2017-08-13,Memphis,Technology,1.584
2017-08-13,Philadelphia,Office Supplies,17.544
2017-08-13,San Diego,Office Supplies,36.024
2017-08-13,San Francisco,Office Supplies,206.67000000000002
2017-08-14,Los Angeles,Furniture,418.296
2017-08-14,San Francisco,Office Supplies,22.439999999999998
2017-08-15,Philadelphia,Office Supplies,1801.632
2017-08-15,Plainfield,Office Supplies,97.84
2017-08-15,Roseville,Office Supplies,50.4
2017-08-16,Columbia,Office Supplies,80.564
2017-08-17,Brentwood,Office Supplies,3325.7560000000003
2017-08-17,Brentwood,Technology,71.976
2017-08-17,Houston,Furniture,91.376
2017-08-17,Houston,Office Supplies,52.431999999999995
2017-08-17,Louisville,Office Supplies,102.93
2017-08-17,Louisville,Technology,98.16
2017-08-17,Philadelphia,Furniture,4416.174
2017-08-17,Watertown,Furniture,462.564
2017-08-17,Watertown,Office Supplies,895.92
2017-08-18,Columbus,Office Supplies,9.912
2017-08-18,Dallas,Office Supplies,228.188
2017-08-18,Lakewood,Office Supplies,10.782
2017-08-18,New Bedford,Technology,23.18
2017-08-18,New York City,Furniture,138.44
2017-08-18,New York City,Office Supplies,107.424
2017-08-18,New York City,Technology,37.91
2017-08-18,Seattle,Furniture,65.94
2017-08-18,Seattle,Office Supplies,4116.647999999999
2017-08-18,Seattle,Technology,2340.06
2017-08-19,Chicago,Office Supplies,2.296
2017-08-19,Lawrence,Office Supplies,407.43
2017-08-19,Salt Lake City,Office Supplies,102.72
2017-08-20,Charlotte,Technology,35.96
2017-08-20,Franklin,Office Supplies,40.29
2017-08-20,Fresno,Office Supplies,239.12
2017-08-20,Los Angeles,Office Supplies,25.92
2017-08-20,San Francisco,Office Supplies,243.78
2017-08-20,San Francisco,Technology,107.88
2017-08-21,Chandler,Office Supplies,83.88
2017-08-21,Columbia,Furniture,117.08
2017-08-21,Columbia,Office Supplies,277.4
2017-08-21,Jackson,Furniture,866.4
2017-08-21,Lakeville,Office Supplies,87.52
2017-08-21,Louisville,Furniture,22.752
2017-08-21,Louisville,Office Supplies,243.768
2017-08-21,New York City,Office Supplies,4337.639999999999
2017-08-21,Oakland,Furniture,698.6479999999999
2017-08-21,Oakland,Office Supplies,389.534
2017-08-21,Oakland,Technology,431.968
2017-08-21,Seattle,Furniture,388.704
2017-08-21,Seattle,Office Supplies,572.58
2017-08-21,Seattle,Technology,33.18
2017-08-22,Philadelphia,Furniture,314.532
2017-08-22,San Francisco,Furniture,210.008
2017-08-23,Tallahassee,Furniture,2.784
2017-08-23,Tallahassee,Office Supplies,219.664
2017-08-23,Tallahassee,Technology,4367.896
2017-08-24,Lancaster,Office Supplies,656.6400000000001
2017-08-24,New York City,Office Supplies,28.416
2017-08-25,Charlotte,Office Supplies,192.16
2017-08-25,Cleveland,Office Supplies,25.696
2017-08-25,Jackson,Office Supplies,13.152
2017-08-25,Philadelphia,Furniture,130.98
2017-08-26,Chicago,Furniture,64.96
2017-08-26,Columbus,Technology,71.98
2017-08-26,Detroit,Office Supplies,53.72
2017-08-27,Dallas,Office Supplies,5.952
2017-08-27,Franklin,Furniture,1488.424
2017-08-27,Franklin,Office Supplies,5.184
2017-08-27,Inglewood,Furniture,428.74
2017-08-27,Inglewood,Office Supplies,1663.068
2017-08-27,Inglewood,Technology,879.984
2017-08-27,Mesa,Furniture,120.576
2017-08-27,New York City,Office Supplies,100.84800000000001
2017-08-27,New York City,Technology,347.97
2017-08-27,Philadelphia,Office Supplies,12.672
2017-08-27,Philadelphia,Technology,1119.888
2017-08-27,Port Saint Lucie,Office Supplies,14.336
2017-08-27,Tampa,Office Supplies,2.896
2017-08-28,Chicago,Office Supplies,52.064
2017-08-28,Milwaukee,Office Supplies,113.41
2017-08-28,Seattle,Furniture,1137.75
2017-08-28,Seattle,Office Supplies,105.24000000000001
2017-08-28,Seattle,Technology,35.168
2017-08-29,Los Angeles,Furniture,148.02
2017-08-29,Philadelphia,Office Supplies,9.408
2017-08-29,Quincy,Office Supplies,78.04
2017-08-31,Fayetteville,Office Supplies,229.544
2017-08-31,Lawrence,Office Supplies,638.73
2017-08-31,Monroe,Technology,659.9
2017-08-31,Salem,Office Supplies,6.208
2017-08-31,San Francisco,Office Supplies,200.62199999999999
2017-08-31,San Francisco,Technology,689.408
2017-08-31,Spokane,Furniture,569.568
2017-08-31,Spokane,Office Supplies,149.73
2017-08-31,Tempe,Office Supplies,19.119999999999997
2017-09-01,Detroit,Furniture,498.26
2017-09-01,New York City,Furniture,114.9
2017-09-01,Redmond,Office Supplies,22.92
2017-09-01,Redmond,Technology,19.99
2017-09-01,Seattle,Furniture,283.56
2017-09-01,Seattle,Office Supplies,322.18
2017-09-02,Bakersfield,Office Supplies,83.4
2017-09-02,Bakersfield,Technology,201.584
2017-09-02,Chicago,Office Supplies,257.508
2017-09-02,Chicago,Technology,40.68
2017-09-02,Cleveland,Furniture,15.072
2017-09-02,Fort Collins,Office Supplies,11.696
2017-09-02,Henderson,Office Supplies,1577.94
2017-09-02,Jackson,Office Supplies,352.38
2017-09-02,Jackson,Technology,3128.58
2017-09-02,Los Angeles,Furniture,748.028
2017-09-02,Los Angeles,Office Supplies,209.73999999999998
2017-09-02,Meriden,Office Supplies,237.64
2017-09-02,New York City,Furniture,1548.476
2017-09-02,New York City,Office Supplies,103.452
2017-09-02,New York City,Technology,603.94
2017-09-02,Philadelphia,Office Supplies,12.192
2017-09-02,San Francisco,Office Supplies,6.57
2017-09-02,Seattle,Furniture,215.976
2017-09-03,Chicago,Office Supplies,51.519999999999996
2017-09-03,Chicago,Technology,100.8
2017-09-03,Concord,Furniture,239.666
2017-09-03,Dallas,Furniture,108.4
2017-09-03,La Mesa,Office Supplies,82.56
2017-09-03,La Mesa,Technology,284.97
2017-09-03,New York City,Furniture,272.565
2017-09-03,New York City,Office Supplies,424.96
2017-09-03,Palm Coast,Office Supplies,24.448
2017-09-03,San Francisco,Office Supplies,5.96
2017-09-04,Akron,Office Supplies,49.704
2017-09-04,Apple Valley,Office Supplies,12.96
2017-09-04,Apple Valley,Technology,43.176
2017-09-04,Boynton Beach,Furniture,97.184
2017-09-04,Boynton Beach,Office Supplies,10.368
2017-09-04,Chicago,Furniture,825.174
2017-09-04,Chicago,Office Supplies,24.672
2017-09-04,Coppell,Office Supplies,40.096
2017-09-04,Garland,Office Supplies,30.384
2017-09-04,Long Beach,Technology,91.96
2017-09-04,Los Angeles,Furniture,1322.352
2017-09-04,Los Angeles,Office Supplies,760.154
2017-09-04,Los Angeles,Technology,5.56
2017-09-04,Nashua,Office Supplies,14.82
2017-09-04,Oakland,Office Supplies,11.808
2017-09-04,Philadelphia,Technology,19.04
2017-09-04,Redmond,Office Supplies,88.074
2017-09-04,San Francisco,Furniture,1478.272
2017-09-04,San Francisco,Office Supplies,13.344
2017-09-04,Santa Ana,Office Supplies,421.1
2017-09-05,Fort Lauderdale,Office Supplies,147.184
2017-09-05,Knoxville,Office Supplies,87.512
2017-09-05,Knoxville,Technology,89.568
2017-09-05,Seattle,Office Supplies,2.78
2017-09-07,Chicago,Office Supplies,73.008
2017-09-07,Draper,Furniture,25.16
2017-09-07,Draper,Technology,126.56
2017-09-07,Edmonds,Furniture,80.96
2017-09-07,Edmonds,Office Supplies,25.98
2017-09-07,Edmonds,Technology,455.712
2017-09-07,Independence,Office Supplies,1577.94
2017-09-07,Los Angeles,Furniture,67.7
2017-09-07,Milwaukee,Technology,13.48
2017-09-07,Modesto,Furniture,161.568
2017-09-07,Nashville,Office Supplies,81.568
2017-09-07,New York City,Office Supplies,478.08
2017-09-07,Philadelphia,Office Supplies,49.687999999999995
2017-09-07,Phoenix,Office Supplies,7.857
2017-09-07,Portland,Office Supplies,37.68
2017-09-07,Portland,Technology,279.944
2017-09-07,Providence,Office Supplies,56.86
2017-09-07,Saint Charles,Furniture,135.3
2017-09-07,Saint Charles,Technology,113.52
2017-09-08,Arlington,Furniture,234.614
2017-09-08,Arlington,Office Supplies,109.272
2017-09-08,Arlington,Technology,319.984
2017-09-08,Chicago,Furniture,765.625
2017-09-08,Dublin,Technology,9.096
2017-09-08,Hialeah,Office Supplies,61.68
2017-09-08,Hialeah,Technology,158.376
2017-09-08,Houston,Technology,85.2
2017-09-08,Marion,Technology,116.832
2017-09-08,New York City,Office Supplies,65.12
2017-09-08,Philadelphia,Technology,258.528
2017-09-09,Cleveland,Furniture,66.112
2017-09-09,Cleveland,Office Supplies,25.92
2017-09-09,Columbia,Furniture,14.136
2017-09-09,Columbia,Office Supplies,444.848
2017-09-09,Florence,Office Supplies,685.26
2017-09-09,Glendale,Office Supplies,6.368
2017-09-09,Los Angeles,Furniture,243.92
2017-09-09,Los Angeles,Office Supplies,153.95000000000002
2017-09-09,Los Angeles,Technology,159.96
2017-09-09,Philadelphia,Furniture,158.39600000000002
2017-09-09,Philadelphia,Office Supplies,12.210999999999999
2017-09-09,Philadelphia,Technology,2286.534
2017-09-09,Plano,Office Supplies,9.856
2017-09-09,Portland,Office Supplies,42.28
2017-09-09,Roseville,Office Supplies,17.48
2017-09-09,Toledo,Office Supplies,28.83
2017-09-10,Akron,Office Supplies,85.056
2017-09-10,Atlanta,Office Supplies,2.78
2017-09-10,Chicago,Office Supplies,762.594
2017-09-10,Lawrence,Office Supplies,14.88
2017-09-10,Los Angeles,Furniture,362.352
2017-09-10,Los Angeles,Office Supplies,7.184
2017-09-10,Naperville,Technology,147.168
2017-09-10,New York City,Office Supplies,18.76
2017-09-10,Springfield,Office Supplies,399.27000000000004
2017-09-10,Springfield,Technology,706.6020000000001
2017-09-11,Chicago,Office Supplies,31.072000000000003
2017-09-11,Columbus,Office Supplies,184.66
2017-09-11,Georgetown,Office Supplies,209.88
2017-09-11,Houston,Furniture,512.19
2017-09-11,Houston,Office Supplies,11.828
2017-09-11,Jacksonville,Furniture,34.504
2017-09-11,Long Beach,Furniture,2054.272
2017-09-11,Long Beach,Office Supplies,35.14
2017-09-11,Richmond,Office Supplies,67.9
2017-09-11,San Francisco,Furniture,32.36
2017-09-11,San Francisco,Office Supplies,406.6
2017-09-11,Santa Ana,Office Supplies,19.44
2017-09-11,Santa Ana,Technology,143.952
2017-09-11,Seattle,Furniture,177.568
2017-09-11,Seattle,Office Supplies,1562.68
2017-09-11,Seattle,Technology,79.96
2017-09-12,Baltimore,Office Supplies,225.61
2017-09-12,Los Angeles,Furniture,8.36
2017-09-12,Los Angeles,Office Supplies,166.44
2017-09-12,Woonsocket,Office Supplies,91.14
2017-09-13,Asheville,Office Supplies,15.92
2017-09-14,Jackson,Office Supplies,19.05
2017-09-14,Los Angeles,Office Supplies,56.7
2017-09-14,New York City,Furniture,589.41
2017-09-14,New York City,Office Supplies,121.05000000000001
2017-09-14,New York City,Technology,1079.85
2017-09-14,Orange,Office Supplies,70.95
2017-09-14,Philadelphia,Furniture,241.308
2017-09-14,Philadelphia,Office Supplies,22.194000000000003
2017-09-14,Philadelphia,Technology,253.755
2017-09-14,Raleigh,Office Supplies,1017.136
2017-09-14,Springfield,Technology,895.944
2017-09-15,Chicago,Technology,323.976
2017-09-15,Everett,Furniture,782.94
2017-09-15,Everett,Office Supplies,258.76
2017-09-15,Everett,Technology,39.99
2017-09-15,Houston,Office Supplies,63.616
2017-09-15,Lakewood,Furniture,560.36
2017-09-15,Lakewood,Office Supplies,81.96
2017-09-15,Lakewood,Technology,395.94
2017-09-15,Lebanon,Office Supplies,163.96
2017-09-15,Los Angeles,Furniture,184.752
2017-09-15,Los Angeles,Office Supplies,2357.488
2017-09-15,Los Angeles,Technology,369.544
2017-09-15,New York City,Furniture,35.56
2017-09-15,Salt Lake City,Office Supplies,295.056
2017-09-15,San Francisco,Furniture,1049.156
2017-09-15,San Francisco,Office Supplies,210.94799999999998
2017-09-15,Seattle,Office Supplies,12.42
2017-09-15,Waterbury,Office Supplies,38.62
2017-09-15,Waterbury,Technology,59.98
2017-09-16,Austin,Office Supplies,17.568
2017-09-16,Austin,Technology,55.992
2017-09-16,Florence,Technology,18.0
2017-09-16,Inglewood,Office Supplies,14.8
2017-09-16,Philadelphia,Furniture,22.512
2017-09-16,Philadelphia,Office Supplies,582.9179999999999
2017-09-16,Philadelphia,Technology,119.96000000000001
2017-09-16,San Francisco,Office Supplies,17.9
2017-09-17,Boise,Technology,89.97
2017-09-17,Houston,Furniture,318.43
2017-09-17,Houston,Office Supplies,15.712
2017-09-17,Houston,Technology,1415.76
2017-09-17,Morristown,Office Supplies,34.05
2017-09-17,Morristown,Technology,480.0
2017-09-17,Provo,Furniture,1292.94
2017-09-17,Provo,Office Supplies,489.164
2017-09-17,Roswell,Furniture,723.92
2017-09-17,Roswell,Office Supplies,106.32
2017-09-17,Seattle,Office Supplies,12.96
2017-09-18,Arlington,Office Supplies,56.512
2017-09-18,Clovis,Office Supplies,10.08
2017-09-18,Clovis,Technology,101.34
2017-09-18,Columbus,Furniture,20.32
2017-09-18,Columbus,Office Supplies,469.85
2017-09-18,Columbus,Technology,507.66
2017-09-18,Dallas,Office Supplies,114.848
2017-09-18,Grand Island,Office Supplies,15.96
2017-09-18,Green Bay,Office Supplies,22.72
2017-09-18,New York City,Furniture,9.82
2017-09-18,New York City,Office Supplies,19.44
2017-09-18,San Francisco,Office Supplies,163.38
2017-09-19,Columbus,Office Supplies,35.4
2017-09-19,Los Angeles,Office Supplies,40.06
2017-09-19,Los Angeles,Technology,149.95
2017-09-19,Melbourne,Office Supplies,95.616
2017-09-19,New York City,Office Supplies,32.4
2017-09-19,Philadelphia,Office Supplies,4.842
2017-09-19,Phoenix,Office Supplies,30.804000000000002
2017-09-19,Phoenix,Technology,561.504
2017-09-19,Springfield,Furniture,481.804
2017-09-19,Springfield,Office Supplies,23.832
2017-09-19,Springfield,Technology,191.976
2017-09-20,New York City,Furniture,5496.174
2017-09-20,New York City,Office Supplies,113.824
2017-09-20,New York City,Technology,1749.92
2017-09-21,Columbus,Office Supplies,80.48
2017-09-21,Los Angeles,Office Supplies,15.51
2017-09-21,Miami,Office Supplies,12.294
2017-09-21,Philadelphia,Office Supplies,1.908
2017-09-21,Rochester,Office Supplies,20.16
2017-09-21,San Francisco,Office Supplies,55.86
2017-09-21,Seattle,Technology,151.96
2017-09-22,Albuquerque,Office Supplies,27.18
2017-09-22,Concord,Office Supplies,67.4
2017-09-22,Fayetteville,Office Supplies,691.96
2017-09-22,Fayetteville,Technology,34.95
2017-09-22,Lansing,Furniture,241.96
2017-09-22,Lansing,Office Supplies,27.72
2017-09-22,Milwaukee,Office Supplies,252.88
2017-09-22,Milwaukee,Technology,185.13
2017-09-22,New York City,Furniture,12.07
2017-09-22,New York City,Office Supplies,40.176
2017-09-22,New York City,Technology,1071.0
2017-09-22,Pearland,Office Supplies,24.619999999999997
2017-09-22,Philadelphia,Office Supplies,4669.343
2017-09-22,Philadelphia,Technology,79.984
2017-09-22,Santa Ana,Office Supplies,21.96
2017-09-22,Smyrna,Office Supplies,30.900000000000002
2017-09-22,Wilmington,Technology,391.98
2017-09-23,Chicago,Office Supplies,93.912
2017-09-23,Chicago,Technology,39.984
2017-09-23,Fort Collins,Furniture,180.588
2017-09-23,Fort Collins,Office Supplies,14.352
2017-09-23,Fort Collins,Technology,47.984
2017-09-23,Los Angeles,Furniture,594.816
2017-09-23,Los Angeles,Office Supplies,284.0
2017-09-23,Louisville,Furniture,29.328
2017-09-23,Lubbock,Office Supplies,9.248
2017-09-23,Miami,Office Supplies,251.64
2017-09-23,Pine Bluff,Office Supplies,12.96
2017-09-23,Pine Bluff,Technology,199.95
2017-09-23,San Francisco,Office Supplies,186.78400000000002
2017-09-23,Seattle,Office Supplies,158.28
2017-09-23,Tulsa,Technology,291.96
2017-09-24,Chicago,Furniture,520.464
2017-09-24,Chicago,Office Supplies,11.424
2017-09-24,Columbus,Office Supplies,79.0
2017-09-24,Hollywood,Office Supplies,15.57
2017-09-24,Hollywood,Technology,383.96
2017-09-24,Lancaster,Technology,1169.694
2017-09-24,Lawrence,Technology,829.83
2017-09-24,Los Angeles,Technology,1365.48
2017-09-24,Miami,Office Supplies,235.944
2017-09-24,Miami,Technology,17.88
2017-09-24,Newark,Furniture,103.056
2017-09-24,Saint Cloud,Furniture,603.92
2017-09-24,Saint Cloud,Technology,727.9
2017-09-24,San Francisco,Office Supplies,38.379999999999995
2017-09-24,Sandy Springs,Office Supplies,58.26
2017-09-24,Sandy Springs,Technology,89.9
2017-09-24,Seattle,Furniture,199.8
2017-09-25,Chester,Office Supplies,199.49099999999999
2017-09-25,Cincinnati,Office Supplies,10.608
2017-09-25,Cincinnati,Technology,119.96
2017-09-25,Helena,Office Supplies,39.9
2017-09-25,Lakewood,Office Supplies,24.448
2017-09-25,New York City,Furniture,535.766
2017-09-25,New York City,Office Supplies,26.259999999999998
2017-09-25,Richmond,Office Supplies,177.55
2017-09-25,Rochester,Furniture,269.97
2017-09-25,Rochester,Office Supplies,8.26
2017-09-26,Miramar,Furniture,419.136
2017-09-26,Salem,Office Supplies,2.224
2017-09-26,San Francisco,Furniture,9.24
2017-09-26,San Francisco,Office Supplies,1055.976
2017-09-28,Aurora,Furniture,32.776
2017-09-28,Aurora,Office Supplies,448.104
2017-09-28,Aurora,Technology,54.384
2017-09-28,Brownsville,Office Supplies,1.744
2017-09-28,Jacksonville,Office Supplies,10.368
2017-09-28,Los Angeles,Furniture,9.24
2017-09-28,Philadelphia,Office Supplies,2.655
2017-09-29,Bakersfield,Furniture,124.534
2017-09-29,Bakersfield,Office Supplies,179.512
2017-09-29,Hempstead,Office Supplies,7.98
2017-09-29,Lodi,Office Supplies,97.3
2017-09-29,Los Angeles,Office Supplies,99.2
2017-09-29,Marion,Office Supplies,51.168
2017-09-29,Memphis,Office Supplies,243.92
2017-09-29,Mentor,Furniture,429.154
2017-09-29,Mentor,Office Supplies,24.0
2017-09-29,Mentor,Technology,239.976
2017-09-29,Mount Vernon,Office Supplies,74.89
2017-09-29,Pasadena,Office Supplies,35.936
2017-09-29,Pasadena,Technology,336.51
2017-09-30,Arlington,Office Supplies,11.646
2017-09-30,Baltimore,Office Supplies,164.88
2017-09-30,Los Angeles,Technology,159.98
2017-09-30,Philadelphia,Office Supplies,20.664
2017-09-30,Seattle,Office Supplies,183.58999999999997
2017-10-01,Fremont,Office Supplies,104.85
2017-10-01,New York City,Technology,1704.89
2017-10-01,San Antonio,Office Supplies,6.672
2017-10-01,San Francisco,Technology,104.75
2017-10-01,San Jose,Furniture,108.608
2017-10-01,San Jose,Office Supplies,305.176
2017-10-01,Seattle,Furniture,451.152
2017-10-01,Seattle,Office Supplies,192.368
2017-10-02,Houston,Office Supplies,37.208
2017-10-02,Knoxville,Furniture,2355.34
2017-10-02,Knoxville,Office Supplies,82.332
