Order Date,Sub-Category,Sales
2017-11-09,Furnishings,143.65
2017-11-09,Phones,499.168
2017-11-09,Storage,2241.08
2017-11-10,Accessories,351.742
2017-11-10,Appliances,400.8
2017-11-10,Art,7.8
2017-11-10,Binders,1036.228
2017-11-10,Chairs,1140.56
2017-11-10,Furnishings,341.96
2017-11-10,Machines,95.994
2017-11-10,Phones,632.4639999999999
2017-11-11,Appliances,1169.01
2017-11-11,Art,181.86
2017-11-11,Binders,158.176
2017-11-11,Fasteners,45.92
2017-11-11,Furnishings,123.84
2017-11-11,Labels,10.44
2017-11-11,Paper,29.808
2017-11-11,Phones,35.184
2017-11-11,Storage,35.48
2017-11-11,Supplies,25.5
2017-11-12,Accessories,167.28
2017-11-12,Appliances,76.12
2017-11-12,Art,9.21
2017-11-12,Binders,60.496
2017-11-12,Chairs,113.888
2017-11-12,Envelopes,12.224
2017-11-12,Fasteners,18.24
2017-11-12,Furnishings,136.416
2017-11-12,Labels,9.96
2017-11-12,Paper,321.92
2017-11-12,Phones,1118.678
2017-11-12,Storage,839.024
2017-11-12,Supplies,27.93
2017-11-13,Accessories,547.694
2017-11-13,Appliances,9.324
2017-11-13,Art,2.064
2017-11-13,Binders,574.244
2017-11-13,Bookcases,205.9992
2017-11-13,Chairs,2404.704
2017-11-13,Furnishings,154.95
2017-11-13,Labels,8.64
2017-11-13,Machines,652.995
2017-11-13,Paper,8.904
2017-11-13,Phones,695.5500000000001
2017-11-13,Storage,1368.3519999999999
2017-11-14,Accessories,167.952
2017-11-14,Art,79.28
2017-11-14,Binders,34.278
2017-11-14,Chairs,321.568
2017-11-14,Envelopes,15.28
2017-11-14,Phones,119.94
2017-11-14,Storage,96.36
2017-11-15,Furnishings,559.2
2017-11-16,Accessories,139.96
2017-11-16,Art,109.712
2017-11-16,Binders,1.824
2017-11-16,Copiers,899.982
2017-11-16,Furnishings,289.59
2017-11-16,Machines,1972.4160000000002
2017-11-16,Paper,220.5
2017-11-16,Phones,227.82
2017-11-16,Storage,893.43
2017-11-17,Accessories,751.11
2017-11-17,Appliances,35.04
2017-11-17,Art,50.94
2017-11-17,Binders,61.861999999999995
2017-11-17,Bookcases,327.7328
2017-11-17,Copiers,10499.97
2017-11-17,Furnishings,187.76
2017-11-17,Paper,326.728
2017-11-17,Phones,206.1
2017-11-17,Storage,1247.64
2017-11-18,Accessories,132.52
2017-11-18,Appliances,389.056
2017-11-18,Art,38.864
2017-11-18,Binders,28.68
2017-11-18,Chairs,127.386
2017-11-18,Envelopes,55.584
2017-11-18,Fasteners,2.96
2017-11-18,Furnishings,25.580000000000002
2017-11-18,Labels,7.38
2017-11-18,Paper,106.592
2017-11-18,Phones,74.95
2017-11-18,Storage,477.26
2017-11-18,Supplies,2.944
2017-11-19,Appliances,2504.74
2017-11-19,Art,166.912
2017-11-19,Binders,1706.749
2017-11-19,Chairs,729.428
2017-11-19,Envelopes,16.74
2017-11-19,Fasteners,25.06
2017-11-19,Furnishings,856.572
2017-11-19,Paper,30.256
2017-11-19,Phones,31.968
2017-11-19,Storage,305.01
2017-11-19,Supplies,6.672
2017-11-19,Tables,1017.1650000000001
2017-11-20,Accessories,2.97
2017-11-20,Art,143.666
2017-11-20,Binders,84.056
2017-11-20,Bookcases,183.968
2017-11-20,Chairs,493.48800000000006
2017-11-20,Furnishings,203.40599999999998
2017-11-20,Paper,46.76
2017-11-20,Phones,1829.96
2017-11-21,Appliances,8.62
2017-11-21,Art,17.32
2017-11-21,Binders,191.536
2017-11-21,Fasteners,9.02
2017-11-21,Furnishings,27.42
2017-11-21,Machines,1039.992
2017-11-21,Paper,60.288000000000004
2017-11-21,Phones,715.152
2017-11-21,Storage,95.856
2017-11-21,Tables,70.98
2017-11-22,Art,35.712
2017-11-23,Accessories,74.112
2017-11-23,Art,3.304
2017-11-23,Binders,301.5
2017-11-23,Furnishings,58.912
2017-11-23,Labels,11.52
2017-11-23,Paper,125.28
2017-11-23,Phones,446.336
2017-11-23,Supplies,4.36
2017-11-23,Tables,127.785
2017-11-24,Accessories,223.58
2017-11-24,Appliances,13.762
2017-11-24,Art,44.14
2017-11-24,Binders,382.125
2017-11-24,Bookcases,321.568
2017-11-24,Chairs,977.292
2017-11-24,Envelopes,232.808
2017-11-24,Fasteners,10.824
2017-11-24,Paper,256.164
2017-11-24,Phones,169.088
2017-11-24,Storage,1893.122
2017-11-24,Tables,435.168
2017-11-25,Appliances,67.84
2017-11-25,Art,23.848
2017-11-25,Bookcases,1083.4189999999999
2017-11-25,Chairs,1555.8899999999999
2017-11-25,Paper,82.94999999999999
2017-11-25,Phones,339.91999999999996
2017-11-25,Storage,512.29
2017-11-26,Accessories,38.04
2017-11-26,Appliances,324.138
2017-11-26,Art,12.84
2017-11-26,Binders,126.91199999999999
2017-11-26,Chairs,828.6
2017-11-26,Furnishings,289.06
2017-11-26,Phones,3170.642
2017-11-26,Tables,257.94
2017-11-27,Accessories,309.89
2017-11-27,Appliances,43.584
2017-11-27,Art,15.75
2017-11-27,Binders,722.852
2017-11-27,Furnishings,65.78
2017-11-27,Paper,402.83000000000004
2017-11-27,Phones,57.568
2017-11-28,Art,1.64
2017-11-28,Envelopes,79.96
2017-11-28,Furnishings,2593.82
2017-11-28,Labels,62.65
2017-11-28,Paper,129.664
2017-11-28,Phones,1979.89
2017-11-28,Tables,2065.32
2017-11-29,Chairs,390.368
2017-11-29,Furnishings,101.52
2017-11-30,Accessories,479.952
2017-11-30,Appliances,663.936
2017-11-30,Art,155.94
2017-11-30,Binders,68.472
2017-11-30,Chairs,2322.2160000000003
2017-11-30,Fasteners,2.368
2017-11-30,Furnishings,25.83
2017-11-30,Phones,618.036
2017-11-30,Storage,526.85
2017-11-30,Tables,1781.682
2017-12-01,Accessories,20.37
2017-12-01,Appliances,31.152
2017-12-01,Binders,74.272
2017-12-01,Bookcases,141.96
2017-12-01,Chairs,1613.1799999999998
2017-12-01,Envelopes,104.68
2017-12-01,Fasteners,52.29
2017-12-01,Furnishings,787.152
2017-12-01,Labels,15.936
2017-12-01,Paper,117.02799999999999
2017-12-01,Phones,1397.066
2017-12-01,Storage,976.0920000000001
2017-12-02,Appliances,660.95
2017-12-02,Art,337.254
2017-12-02,Binders,859.8000000000001
2017-12-02,Bookcases,242.352
2017-12-02,Chairs,2767.696
2017-12-02,Furnishings,517.456
2017-12-02,Paper,129.34
2017-12-02,Phones,3758.066
2017-12-02,Storage,673.908
2017-12-02,Supplies,4.36
2017-12-03,Accessories,227.07999999999998
2017-12-03,Appliances,45.216
2017-12-03,Art,13.344
2017-12-03,Binders,127.326
2017-12-03,Furnishings,69.88
2017-12-03,Labels,3.15
2017-12-03,Paper,211.576
2017-12-03,Phones,136.99
2017-12-03,Supplies,47.32
2017-12-03,Tables,521.96
2017-12-04,Accessories,798.718
2017-12-04,Art,22.192
2017-12-04,Binders,5.346
2017-12-04,Chairs,913.672
2017-12-04,Furnishings,79.11
2017-12-04,Machines,649.0
2017-12-04,Paper,110.03200000000001
2017-12-04,Storage,61.568
2017-12-05,Accessories,304.42
2017-12-05,Appliances,316.34000000000003
2017-12-05,Binders,305.76
2017-12-05,Furnishings,321.48
2017-12-05,Labels,20.52
2017-12-05,Paper,153.44
2017-12-05,Phones,31.176
2017-12-06,Storage,10.68
2017-12-07,Accessories,179.98399999999998
2017-12-07,Appliances,320.64
2017-12-07,Binders,1889.99
2017-12-07,Fasteners,3.552
2017-12-07,Furnishings,82.38
2017-12-07,Paper,65.592
2017-12-07,Phones,374.376
2017-12-08,Accessories,358.06
2017-12-08,Appliances,1159.23
2017-12-08,Art,13.248
2017-12-08,Binders,112.904
2017-12-08,Bookcases,1796.749
2017-12-08,Chairs,329.112
2017-12-08,Copiers,1199.976
2017-12-08,Furnishings,238.38
2017-12-08,Labels,89.41
2017-12-08,Paper,287.81
2017-12-08,Phones,83.988
2017-12-08,Storage,970.15
2017-12-08,Tables,1004.024
2017-12-09,Accessories,251.32999999999998
2017-12-09,Appliances,403.9
2017-12-09,Art,48.48400000000001
2017-12-09,Binders,211.18099999999998
2017-12-09,Bookcases,148.257
2017-12-09,Chairs,872.94
2017-12-09,Copiers,1399.98
2017-12-09,Envelopes,57.576
2017-12-09,Furnishings,9.708
2017-12-09,Labels,5.76
2017-12-09,Paper,640.5899999999999
2017-12-09,Phones,444.768
2017-12-09,Storage,79.588
2017-12-09,Tables,896.328
2017-12-10,Accessories,663.25
2017-12-10,Appliances,426.79
2017-12-10,Art,18.24
2017-12-10,Binders,169.11700000000002
2017-12-10,Envelopes,10.86
2017-12-10,Furnishings,432.664
2017-12-10,Paper,23.328000000000003
2017-12-10,Phones,134.81
2017-12-10,Storage,324.9
2017-12-10,Tables,1669.6
2017-12-11,Accessories,156.292
2017-12-11,Appliances,24.142
2017-12-11,Art,13.584
2017-12-11,Binders,819.892
2017-12-11,Chairs,648.9340000000001
2017-12-11,Envelopes,7.28
2017-12-11,Fasteners,6.54
2017-12-11,Furnishings,77.72
2017-12-11,Paper,28.308
2017-12-11,Phones,319.398
2017-12-11,Tables,721.875
2017-12-13,Bookcases,287.976
2017-12-13,Furnishings,201.04
2017-12-13,Labels,8.64
2017-12-13,Paper,51.84
2017-12-13,Storage,31.44
2017-12-14,Accessories,471.79
2017-12-14,Art,95.232
2017-12-14,Binders,64.96
2017-12-14,Copiers,1199.98
2017-12-14,Envelopes,43.7
2017-12-14,Fasteners,17.28
2017-12-14,Furnishings,350.962
2017-12-14,Phones,52.68
2017-12-14,Storage,73.85
2017-12-14,Supplies,25.71
2017-12-14,Tables,1501.5700000000002
2017-12-15,Appliances,54.32
2017-12-15,Art,10.192
2017-12-15,Furnishings,22.77
2017-12-15,Paper,22.83
2017-12-15,Phones,196.776
2017-12-16,Accessories,339.9
2017-12-16,Art,29.95
2017-12-16,Binders,74.47999999999999
2017-12-16,Chairs,178.752
2017-12-16,Furnishings,18.96
2017-12-16,Labels,44.4
2017-12-16,Paper,13.36
2017-12-16,Storage,158.9
2017-12-17,Appliances,66.284
2017-12-17,Binders,51.864
2017-12-17,Chairs,504.9
2017-12-17,Furnishings,124.36
2017-12-17,Paper,41.39
2017-12-17,Storage,1224.98
2017-12-17,Supplies,13.98
2017-12-18,Accessories,149.32
2017-12-18,Appliances,1834.672
2017-12-18,Art,85.786
2017-12-18,Binders,53.907999999999994
2017-12-18,Bookcases,119.833
2017-12-18,Chairs,1141.938
2017-12-18,Fasteners,4.824
2017-12-18,Furnishings,118.91
2017-12-18,Paper,136.72
2017-12-19,Binders,36.672
2017-12-19,Bookcases,102.018
2017-12-19,Furnishings,13.36
2017-12-19,Storage,78.256
2017-12-19,Supplies,1665.62
2017-12-20,Binders,57.336
2017-12-20,Paper,320.4
2017-12-21,Accessories,71.0
2017-12-21,Art,12.51
2017-12-21,Binders,23.88
2017-12-21,Furnishings,15.92
2017-12-21,Paper,166.44
2017-12-21,Phones,281.97
2017-12-21,Storage,1499.72
2017-12-21,Supplies,69.5
2017-12-22,Accessories,806.754
2017-12-22,Appliances,898.67
2017-12-22,Art,27.298000000000002
2017-12-22,Binders,7.971
2017-12-22,Bookcases,220.98
2017-12-22,Chairs,1728.65
2017-12-22,Envelopes,7.824
2017-12-22,Labels,18.45
2017-12-22,Paper,101.8
2017-12-22,Phones,696.9979999999999
2017-12-22,Storage,94.64
2017-12-22,Supplies,695.16
2017-12-22,Tables,2136.826
2017-12-23,Appliances,29.312
2017-12-23,Art,25.744
2017-12-23,Binders,13.84
2017-12-23,Envelopes,182.94
2017-12-23,Furnishings,282.114
2017-12-23,Paper,249.50400000000002
2017-12-23,Phones,494.97
2017-12-23,Storage,648.352
2017-12-24,Appliances,35.91
2017-12-24,Binders,156.348
2017-12-24,Chairs,1347.02
2017-12-24,Copiers,2879.952
2017-12-24,Furnishings,46.474000000000004
2017-12-24,Machines,479.97
2017-12-24,Paper,19.44
2017-12-24,Storage,1267.94
2017-12-25,Accessories,190.728
2017-12-25,Art,31.744
2017-12-25,Binders,254.161
2017-12-25,Bookcases,191.984
2017-12-25,Chairs,304.45
2017-12-25,Fasteners,42.931999999999995
2017-12-25,Furnishings,62.96
2017-12-25,Machines,120.0
2017-12-25,Paper,725.1800000000001
2017-12-25,Phones,90.48
2017-12-25,Storage,366.56
2017-12-25,Supplies,44.688
2017-12-25,Tables,273.06
2017-12-26,Binders,3.132
2017-12-26,Paper,60.782
2017-12-26,Storage,750.68
2017-12-27,Art,13.248
2017-12-27,Phones,164.388
2017-12-28,Art,29.648
2017-12-28,Binders,62.032
2017-12-28,Bookcases,78.8528
2017-12-28,Chairs,454.076
2017-12-28,Fasteners,13.96
2017-12-28,Furnishings,18.328
2017-12-28,Labels,72.45
2017-12-28,Paper,4.28
2017-12-28,Phones,14.85
2017-12-28,Storage,908.874
2017-12-29,Art,34.58
2017-12-29,Binders,12.53
2017-12-29,Chairs,2161.138
2017-12-29,Fasteners,25.630000000000003
2017-12-29,Furnishings,169.57999999999998
2017-12-29,Paper,209.7
2017-12-29,Phones,302.376
2017-12-30,Appliances,209.3
2017-12-30,Binders,87.4
2017-12-30,Bookcases,323.136
2017-12-30,Fasteners,3.024
2017-12-30,Phones,90.93
